date,team_a,team_b,elo_diff,elo_a,elo_b,form_win_a,form_draw_a,form_gf_a,form_ga_a,form_win_b,form_draw_b,form_gf_b,form_ga_b,h2h_win_rate,h2h_draw_rate,h2h_games,stage_importance,neutral,outcome
2025-03-25,Kuwait,Oman,-66.91176199322854,1519.782831948684,1586.6945939419124,0.1,0.6,0.9,1.5,0.4,0.2,1.3,1.1,0.0,0.0,2,1,0,0
2025-03-25,Palestine,Iraq,-201.0276928559599,1476.5913169995295,1677.6190098554894,0.1,0.4,0.6,1.6,0.6,0.3,1.7,0.6,0.0,0.25,4,1,1,2
2025-03-25,South Korea,Jordan,89.26108352455071,1765.4419983854045,1676.1809148608538,0.7,0.3,2.4,0.6,0.6,0.3,2.4,0.7,0.3333333333333333,0.5,6,1,0,1
2025-03-25,North Korea,United Arab Emirates,-137.37178780048475,1504.416700994192,1641.7884887946768,0.2,0.2,1.1,1.6,0.5,0.2,2.0,0.7,0.3333333333333333,0.5,6,1,1,0
2025-03-25,Kyrgyzstan,Qatar,-239.01019781390664,1465.2301928214124,1704.240390635319,0.2,0.2,1.3,1.7,0.5,0.2,1.9,2.0,0.0,0.0,1,1,0,2
2025-03-25,Nigeria,Zimbabwe,196.86860723086784,1610.355189807869,1413.4865825770012,0.3,0.6,1.2,0.7,0.0,0.4,0.6,1.5,0.6666666666666666,0.3333333333333333,3,1,0,1
2025-03-25,Japan,Saudi Arabia,148.2868688647834,1838.6467168754136,1690.3598480106302,0.9,0.1,3.5,0.2,0.3,0.4,0.9,0.9,0.7,0.0,10,1,0,1
2025-03-25,Rwanda,Lesotho,-49.16082665260228,1400.6082113472723,1449.7690379998746,0.2,0.2,0.5,1.1,0.3,0.6,1.1,0.5,1.0,0.0,1,1,0,1
2025-03-25,Iran,Uzbekistan,97.89327549411655,1829.0854313610644,1731.1921558669478,0.8,0.2,1.9,0.7,0.7,0.2,1.5,0.6,0.5,0.375,8,1,0,1
2025-03-25,Cameroon,Libya,131.26902334538454,1661.1429360662137,1529.8739127208291,0.4,0.4,1.5,0.9,0.3,0.3,0.7,1.0,0.5714285714285714,0.2857142857142857,7,1,0,2
2025-03-25,Morocco,Tanzania,231.8313946831529,1729.1642142743583,1497.3328195912054,0.7,0.1,1.8,0.7,0.4,0.3,0.9,1.1,0.6666666666666666,0.0,3,1,0,2
2025-03-25,Burundi,Seychelles,167.4533715815462,1449.662379589348,1282.2090080078017,0.3,0.3,1.4,1.5,0.0,0.0,0.2,4.2,1.0,0.0,5,1,1,2
2025-03-25,Uganda,Guinea,45.59923587328876,1520.0200125272027,1474.420776653914,0.4,0.2,0.8,0.9,0.2,0.4,0.8,1.4,0.0,0.3333333333333333,3,1,0,2
2025-03-25,Botswana,Somalia,91.74421113046992,1449.302363713442,1357.558152582972,0.4,0.1,1.2,1.3,0.1,0.1,0.5,2.3,1.0,0.0,1,1,0,2
2025-03-25,Algeria,Mozambique,91.61011375774046,1625.101263848098,1533.4911500903575,0.7,0.1,2.3,0.9,0.5,0.0,1.1,1.4,1.0,0.0,1,1,0,2
2025-03-25,Comoros,Chad,64.67620680652135,1447.9444959605282,1383.2682891540069,0.3,0.3,1.0,1.3,0.1,0.1,0.4,2.3,1.0,0.0,1,1,1,2
2025-03-25,Moldova,Estonia,-149.24822928405524,1240.4989027538022,1389.7471320378575,0.0,0.0,0.4,3.4,0.1,0.1,1.1,2.5,0.5,0.2,0,1,0,0
2025-03-25,Israel,Norway,-22.305311459458835,1510.5730404507472,1532.878351910206,0.6,0.1,2.5,2.0,0.5,0.3,1.7,0.8,0.5,0.2,0,1,1,0
2025-03-25,Liechtenstein,Kazakhstan,-134.40875271955815,1173.0329696660447,1307.4417223856028,0.0,0.1,0.2,3.6,0.0,0.4,0.7,2.4,0.5,0.2,0,1,0,0
2025-03-25,North Macedonia,Wales,-122.91442425383048,1481.4950176466964,1604.4094419005269,0.5,0.3,1.8,0.9,0.5,0.3,1.6,1.2,0.5,0.0,2,1,0,1
2025-03-25,Gibraltar,Czech Republic,-262.1608789273953,1287.045728743602,1549.2066076709973,0.0,0.0,0.5,4.3,0.4,0.2,1.2,1.2,0.5,0.2,0,1,1,0
2025-03-25,Montenegro,Faroe Islands,229.1886107663422,1494.3644157050892,1265.175804938747,0.3,0.3,1.5,1.5,0.1,0.0,0.7,2.4,0.5,0.2,0,1,0,2
2025-03-25,Angola,Cape Verde,-7.075229536205825,1536.525591471997,1543.6008210082027,0.2,0.6,0.9,0.9,0.6,0.2,1.2,0.9,0.0,1.0,1,1,0,0
2025-03-25,Chile,Ecuador,-151.18091197674812,1518.60700042727,1669.787912404018,0.1,0.3,0.6,1.5,0.5,0.4,1.2,0.4,0.5,0.1,10,1,0,1
2025-03-25,China,Australia,-172.4214579526947,1555.3911961248411,1727.8126540775359,0.3,0.1,1.1,2.0,0.5,0.4,2.3,0.6,0.16666666666666666,0.3333333333333333,6,1,0,0
2025-03-25,Venezuela,Peru,-33.24244324903657,1527.9683221232674,1561.210765372304,0.2,0.4,1.1,1.5,0.2,0.3,0.5,1.1,0.1,0.4,10,1,0,2
2025-03-25,Argentina,Brazil,48.67116148032824,1837.541637679984,1788.8704761996557,0.6,0.2,1.8,0.6,0.5,0.4,1.6,0.7,0.2,0.3,10,1,0,2
2025-03-25,Bolivia,Uruguay,-255.07709600891462,1449.949526619812,1705.0266226287267,0.3,0.1,1.1,2.6,0.1,0.6,0.6,0.8,0.2,0.1,10,1,0,1
2025-03-25,Colombia,Paraguay,96.28593656819544,1682.1604187071262,1585.8744821389307,0.4,0.1,1.6,1.0,0.4,0.3,1.1,1.2,0.7,0.2,10,1,0,1
2025-06-04,Dominica,British Virgin Islands,31.04664013613842,1362.250664466697,1331.2040243305585,0.2,0.2,1.0,2.1,0.0,0.3,0.3,3.0,0.5,0.5,2,1,0,2
2025-06-04,Montserrat,Belize,-18.621589791920997,1411.0680665622963,1429.6896563542173,0.2,0.3,1.7,2.3,0.3,0.2,1.3,1.8,0.0,0.0,2,1,1,2
2025-06-04,Barbados,Aruba,-25.49919675611386,1369.6515565614486,1395.1507533175625,0.3,0.2,1.1,1.4,0.3,0.1,1.0,2.8,0.75,0.0,4,1,0,1
2025-06-04,Grenada,Bahamas,11.680523687513642,1405.7480281663227,1394.067504478809,0.2,0.1,0.7,1.7,0.2,0.1,1.1,3.1,0.5,0.2,0,1,0,2
2025-06-04,Saint Vincent and the Grenadines,Anguilla,38.81833964107841,1348.1093238096616,1309.2909841685832,0.1,0.0,1.0,4.7,0.0,0.2,0.1,4.4,0.5,0.2,0,1,0,2
2025-06-04,Bermuda,Cayman Islands,133.51998448474342,1508.7822091721994,1375.262224687456,0.3,0.3,1.7,2.0,0.1,0.3,0.5,3.1,0.3333333333333333,0.6666666666666666,3,1,0,2
2025-06-05,United Arab Emirates,Uzbekistan,-83.81212189694088,1651.7725579872326,1735.5846798841735,0.5,0.2,1.9,0.8,0.6,0.3,1.4,0.8,0.6666666666666666,0.0,3,1,0,1
2025-06-05,Indonesia,China,-63.15026618869115,1483.5877738887796,1546.7380400774707,0.3,0.3,1.0,1.6,0.2,0.1,0.7,2.1,0.0,0.0,5,1,0,2
2025-06-05,Australia,Japan,-95.73855731085132,1736.4658101249063,1832.2043674357576,0.5,0.4,2.0,0.6,0.8,0.2,3.4,0.2,0.1,0.5,10,1,0,2
2025-06-05,Bahrain,Saudi Arabia,-140.6697262710718,1556.1324711792145,1696.8021974502863,0.1,0.5,0.6,1.4,0.3,0.4,0.8,0.8,0.0,0.6666666666666666,6,1,0,0
2025-06-05,Kuwait,Palestine,5.888972743241538,1506.8266929620352,1500.9377202187936,0.1,0.6,0.8,1.4,0.1,0.4,0.7,1.7,0.0,1.0,1,1,0,0
2025-06-05,Iraq,South Korea,-108.14688163681922,1653.2726066362252,1761.4194882730444,0.5,0.3,1.3,0.8,0.6,0.4,2.2,0.7,0.0,0.4,5,1,0,0
2025-06-05,Oman,Jordan,-80.55269204465276,1599.6507329285612,1680.203424973214,0.4,0.2,1.2,1.1,0.5,0.4,1.8,0.8,0.3333333333333333,0.0,3,1,0,0
2025-06-05,Qatar,Iran,-145.99889097138475,1678.694016372454,1824.6929073438387,0.4,0.2,1.8,2.2,0.7,0.3,2.0,0.9,0.1,0.3,10,1,0,2
2025-06-05,Chile,Argentina,-326.15415320458783,1525.160642396543,1851.3147956011308,0.1,0.3,0.6,1.5,0.7,0.1,2.1,0.6,0.0,0.3,10,1,0,0
2025-06-05,North Korea,Kyrgyzstan,3.6560647173587313,1494.4326318016363,1490.7765670842775,0.2,0.2,1.2,1.7,0.2,0.2,1.1,1.7,0.0,0.0,1,1,1,1
2025-06-05,Ecuador,Brazil,-111.86304784376398,1663.234270434745,1775.097318278509,0.4,0.5,0.9,0.3,0.4,0.4,1.3,1.0,0.0,0.4,10,1,0,1
2025-06-05,Paraguay,Uruguay,-104.81837797540584,1590.1984777249281,1695.016855700334,0.4,0.4,1.2,1.2,0.1,0.6,0.6,0.8,0.0,0.5,10,1,0,2
2025-06-06,Venezuela,Bolivia,85.5352452220618,1545.4945387702667,1459.9592935482049,0.2,0.4,1.1,1.5,0.3,0.2,1.1,2.4,0.6,0.1,10,1,0,2
2025-06-06,Norway,Italy,-164.28614632254198,1547.852563273672,1712.138709596214,0.6,0.3,2.1,0.7,0.2,0.5,1.0,0.8,0.0,0.5,2,1,0,2
2025-06-06,Estonia,Israel,-96.33109977488493,1399.267729312396,1495.598829087281,0.2,0.1,1.3,2.5,0.6,0.0,2.6,2.3,0.0,0.0,1,1,0,0
2025-06-06,Wales,Liechtenstein,436.0425549217141,1598.9739192531642,1162.9313643314501,0.5,0.3,1.5,1.1,0.0,0.1,0.2,3.3,1.0,0.0,2,1,0,2
2025-06-06,North Macedonia,Belgium,-272.6458268038907,1486.930540294059,1759.5763670979497,0.5,0.3,1.9,1.0,0.4,0.3,0.8,0.6,0.0,0.0,2,1,0,1
2025-06-06,Czech Republic,Montenegro,53.886581690418325,1555.0008267159185,1501.1142450255002,0.4,0.2,1.5,1.2,0.3,0.3,1.2,1.4,0.5,0.2,0,1,0,2
2025-06-06,Nicaragua,Guyana,79.06600928574403,1512.587574907442,1433.521565621698,0.8,0.0,2.8,0.7,0.2,0.2,1.3,2.9,0.5,0.2,0,1,0,2
2025-06-06,Antigua and Barbuda,Cuba,9.844349152319182,1470.9181898675622,1461.073840715243,0.4,0.2,1.3,1.3,0.3,0.3,1.3,1.1,0.0,0.0,2,1,0,0
2025-06-06,Trinidad and Tobago,Saint Kitts and Nevis,68.57958684336609,1553.3861578608041,1484.806571017438,0.4,0.3,1.9,1.3,0.4,0.1,1.2,1.8,1.0,0.0,3,1,0,2
2025-06-06,Curaçao,Saint Lucia,124.1885593287252,1513.4154402908264,1389.2268809621012,0.5,0.2,2.2,0.6,0.1,0.2,1.1,3.2,0.5,0.2,0,1,0,2
2025-06-06,Guatemala,Dominican Republic,186.09637778834212,1648.0309382272997,1461.9345604389575,0.7,0.2,3.6,0.9,0.4,0.2,1.8,1.1,0.5,0.2,0,1,0,2
2025-06-06,Suriname,Puerto Rico,-24.09423538905503,1494.9449219999158,1519.0391573889708,0.5,0.0,2.5,1.6,0.6,0.2,2.6,0.4,0.5,0.2,0,1,0,2
2025-06-06,Colombia,Peru,134.15187439582405,1677.8364231211287,1543.6845487253047,0.3,0.2,1.3,1.2,0.2,0.2,0.5,1.2,0.4,0.4,10,1,0,1
2025-06-06,Gibraltar,Croatia,-431.167557803142,1281.2515096986808,1712.4190675018228,0.0,0.0,0.4,4.3,0.2,0.6,1.1,1.3,0.5,0.2,0,1,1,0
2025-06-07,Anguilla,El Salvador,-240.35684970596412,1295.0712332054566,1535.4280829114207,0.0,0.2,0.1,4.5,0.2,0.3,0.9,1.2,0.0,0.0,2,1,0,0
2025-06-07,British Virgin Islands,Jamaica,-150.88095635412787,1316.6299814923602,1467.510937846488,0.0,0.3,0.1,3.0,0.3,0.1,1.0,1.9,0.5,0.2,0,1,0,0
2025-06-07,Belize,Panama,-220.28689107193668,1412.8329206673066,1633.1198117392432,0.3,0.1,1.2,1.8,0.5,0.1,1.4,1.8,0.5,0.2,0,1,0,0
2025-06-07,Aruba,Haiti,-129.94140137418867,1393.9785757892973,1523.919977163486,0.3,0.2,1.1,2.7,0.6,0.0,2.0,1.1,0.5,0.2,0,1,0,0
2025-06-07,Bahamas,Costa Rica,-345.03021590362755,1378.605209907269,1723.6354258108965,0.1,0.1,0.7,3.7,0.6,0.1,1.5,1.5,0.5,0.2,0,1,1,0
2025-06-07,Cayman Islands,Honduras,-155.59262171613636,1365.1252191526,1520.7178408687364,0.1,0.3,0.5,3.2,0.2,0.1,1.4,1.8,0.5,0.2,0,1,0,0
2025-06-07,Albania,Serbia,-154.1380064726984,1470.629552995714,1624.7675594684124,0.4,0.1,1.3,1.3,0.3,0.4,1.3,1.3,0.5,0.2,0,1,0,1
2025-06-07,Austria,Romania,19.39728589926972,1543.3467823834494,1523.9494964841797,0.5,0.0,1.8,1.3,0.4,0.2,1.3,1.0,0.5,0.5,2,1,0,2
2025-06-07,Bosnia and Herzegovina,San Marino,485.985266566483,1581.325908227376,1095.340641660893,0.3,0.4,1.2,1.3,0.0,0.0,0.2,4.5,1.0,0.0,2,1,0,2
2025-06-07,Finland,Netherlands,-248.98779358905472,1529.2809987459982,1778.268792335053,0.4,0.1,1.0,1.2,0.5,0.3,1.8,1.1,0.0,0.0,2,1,0,0
2025-06-07,Malta,Lithuania,-128.57019100327443,1230.1419915227082,1358.7121825259826,0.1,0.1,0.6,2.8,0.1,0.1,0.6,2.2,0.0,0.5,2,1,0,1
2025-06-07,Andorra,England,-606.6329503341922,1190.0118326527354,1796.6447829869276,0.2,0.0,0.8,2.4,0.5,0.3,1.4,0.8,0.0,0.0,4,1,1,0
2025-06-09,Estonia,Norway,-183.30694307521662,1387.5936527720673,1570.900595847284,0.2,0.1,1.2,2.2,0.6,0.3,2.3,0.7,0.5,0.2,0,1,0,0
2025-06-09,Kazakhstan,North Macedonia,-179.8738951229568,1317.5433277201973,1497.4172228431541,0.1,0.3,0.8,2.3,0.5,0.3,1.8,0.9,0.5,0.2,0,1,0,0
2025-06-09,Italy,Moldova,458.11237154333867,1689.0906770226022,1230.9783054792636,0.2,0.4,0.9,1.0,0.0,0.0,0.6,2.9,1.0,0.0,2,1,0,2
2025-06-09,Belgium,Wales,147.7107812937752,1749.0896845488546,1601.3789032550794,0.3,0.4,0.8,0.7,0.5,0.3,1.7,1.1,0.4,0.4,5,1,0,2
2025-06-09,Faroe Islands,Gibraltar,-20.357382982810122,1258.425975618336,1278.7833586011461,0.1,0.0,0.6,2.2,0.0,0.0,0.4,4.3,0.5,0.2,0,1,0,2
2025-06-09,Croatia,Czech Republic,146.34825191609548,1714.8872185993575,1568.538966683262,0.3,0.5,1.8,1.3,0.5,0.2,1.7,0.9,0.0,1.0,2,1,0,2
2025-06-10,Romania,Cyprus,164.5622399212923,1508.8418475585365,1344.2796076372442,0.4,0.2,1.3,1.0,0.2,0.1,0.7,2.2,0.5,0.2,0,1,0,2
2025-06-10,San Marino,Austria,-464.95239393413954,1093.502037374953,1558.4544313090926,0.0,0.0,0.2,4.4,0.6,0.0,2.0,1.3,0.5,0.2,0,1,0,0
2025-06-10,Finland,Poland,-89.3314877499447,1523.1182229312037,1612.4497106811484,0.4,0.1,1.0,1.3,0.4,0.2,1.1,1.1,0.5,0.2,0,1,0,2
2025-06-10,Netherlands,Malta,548.6249429229374,1784.4315681498474,1235.80662522691,0.6,0.2,1.9,1.0,0.1,0.2,0.6,2.5,0.5,0.2,0,1,0,2
2025-06-10,Saudi Arabia,Australia,-50.11009937818858,1706.6563296980987,1756.7664290762873,0.3,0.4,0.7,0.8,0.5,0.4,1.9,0.6,0.14285714285714285,0.42857142857142855,7,1,0,0
2025-06-10,Palestine,Oman,-70.08636024823977,1517.2088914674641,1587.295251715704,0.2,0.3,0.9,1.7,0.3,0.2,0.9,1.4,0.0,0.0,1,1,1,1
2025-06-10,China,Bahrain,-18.416867813894896,1527.861471117507,1546.278338931402,0.2,0.0,0.6,2.1,0.1,0.4,0.6,1.6,0.5,0.5,2,1,0,2
2025-06-10,Serbia,Andorra,429.03439726893475,1618.1009820855897,1189.066584816655,0.3,0.4,1.2,1.2,0.2,0.0,0.7,2.1,0.5,0.2,0,1,0,2
2025-06-10,Jordan,Iraq,50.46080178115949,1692.5589061860712,1642.0981044049117,0.5,0.4,1.8,0.8,0.4,0.3,1.1,1.0,0.2857142857142857,0.2857142857142857,7,1,0,0
2025-06-10,South Korea,Kuwait,282.0384687909932,1772.5939905043579,1490.5555217133647,0.6,0.4,1.7,0.7,0.1,0.5,0.8,1.6,0.7777777777777778,0.1111111111111111,9,1,0,2
2025-06-10,Kyrgyzstan,United Arab Emirates,-164.61415453929453,1490.9449288722358,1655.5590834115303,0.2,0.2,1.2,1.8,0.4,0.3,1.5,0.8,0.0,0.0,2,1,0,1
2025-06-10,Iran,North Korea,308.0748043032279,1802.339074316906,1494.264270013678,0.6,0.3,1.6,0.8,0.1,0.3,1.3,1.9,0.8333333333333334,0.16666666666666666,6,1,0,2
2025-06-10,Japan,Indonesia,309.4394056356334,1811.9037484843766,1502.4643428487432,0.7,0.2,2.9,0.3,0.4,0.3,1.1,1.4,1.0,0.0,2,1,0,2
2025-06-10,Latvia,Albania,-80.75262155161454,1396.543508826922,1477.2961303785366,0.3,0.3,1.1,1.3,0.3,0.2,0.8,1.3,0.5,0.2,0,1,0,1
2025-06-10,Cuba,Bermuda,-41.392146241942555,1477.5270684651127,1518.9192147070553,0.4,0.3,1.4,0.8,0.3,0.3,1.7,2.0,0.5,0.2,0,1,0,0
2025-06-10,El Salvador,Suriname,29.789135071214332,1541.8418622794463,1512.052727208232,0.3,0.2,1.1,1.1,0.6,0.0,2.5,1.3,1.0,0.0,4,1,0,1
2025-06-10,Saint Kitts and Nevis,Grenada,50.71406760614991,1471.9243903440126,1421.2103227378627,0.4,0.0,1.2,2.2,0.3,0.1,1.3,1.6,0.5,0.2,0,1,0,0
2025-06-10,Costa Rica,Trinidad and Tobago,161.22834775219053,1727.49668628642,1566.2683385342295,0.6,0.1,2.1,1.5,0.5,0.3,2.4,1.3,0.875,0.125,8,1,0,2
2025-06-10,Saint Lucia,Barbados,7.8905089971165125,1378.7142430868303,1370.8237340897138,0.1,0.2,1.0,3.2,0.3,0.3,1.2,1.4,0.5,0.2,0,1,0,2
2025-06-10,Haiti,Curaçao,10.27211112039663,1534.200189286494,1523.9280781660973,0.7,0.0,2.5,0.7,0.6,0.2,2.6,0.5,0.5,0.5,4,1,1,0
2025-06-10,Guyana,Montserrat,-6.8236927878131155,1421.101109461394,1427.924802249207,0.2,0.2,1.3,2.5,0.3,0.3,1.6,1.8,0.5,0.2,0,1,0,2
2025-06-10,Panama,Nicaragua,115.13857277919783,1640.1466038469441,1525.0080310677463,0.6,0.1,1.6,1.7,0.8,0.0,2.6,0.7,1.0,0.0,4,1,0,2
2025-06-10,Dominican Republic,Dominica,76.94460075007805,1453.7693080549732,1376.8247073048951,0.3,0.2,1.6,1.5,0.2,0.2,1.0,1.9,1.0,0.0,1,1,0,2
2025-06-10,Jamaica,Guatemala,-179.22739474817877,1476.9687958631052,1656.196190611284,0.4,0.1,0.9,1.6,0.7,0.2,3.8,1.1,0.5,0.0,2,1,0,2
2025-06-10,Puerto Rico,Saint Vincent and the Grenadines,139.60227740786627,1501.9313521806546,1362.3290747727883,0.5,0.2,2.2,0.5,0.2,0.0,1.4,4.4,0.5,0.2,0,1,0,2
2025-06-10,Uzbekistan,Qatar,30.750305060489154,1731.7981544598758,1701.0478493993867,0.5,0.4,1.1,0.7,0.5,0.1,1.9,2.2,0.6,0.2,10,1,0,2
2025-06-10,Brazil,Paraguay,159.2325219418376,1770.1167571435499,1610.8842352017123,0.4,0.4,1.2,0.9,0.5,0.4,1.3,0.8,0.4,0.5,10,1,0,2
2025-06-10,Honduras,Antigua and Barbuda,75.53104004792272,1529.9960021656152,1454.4649621176925,0.3,0.1,1.3,1.5,0.4,0.2,1.2,1.1,0.5,0.2,0,1,0,2
2025-06-10,Peru,Ecuador,-118.64211296347412,1549.57271860623,1668.214831569704,0.2,0.3,0.5,1.1,0.4,0.5,0.9,0.3,0.4,0.3,10,1,0,1
2025-06-10,Argentina,Colombia,183.61220498160014,1855.5604582218036,1671.9482532402035,0.7,0.1,2.0,0.6,0.2,0.3,1.2,1.2,0.4,0.4,10,1,0,1
2025-06-10,Uruguay,Venezuela,116.69790490353193,1674.3310982235498,1557.6331933200179,0.1,0.6,0.6,0.9,0.2,0.4,1.0,1.5,0.3,0.6,10,1,0,2
2025-06-10,Bolivia,Chile,-73.09434077741639,1447.8206389984537,1520.91497977587,0.3,0.2,1.1,2.1,0.1,0.3,0.6,1.5,0.2,0.1,10,1,0,2
2025-09-03,Seychelles,Gabon,-292.1414432734291,1273.3741210825217,1565.5155643559508,0.0,0.0,0.2,4.3,0.7,0.0,1.7,1.1,0.0,0.0,1,1,1,0
2025-09-04,Georgia,Turkey,-183.1279949911725,1417.6777773060408,1600.8057722972133,0.3,0.2,1.0,1.7,0.6,0.1,2.0,1.4,0.0,0.3333333333333333,3,1,0,0
2025-09-04,Chad,Ghana,-285.4187704283743,1370.2128047910182,1655.6315752193925,0.1,0.1,0.3,2.2,0.6,0.1,2.1,1.3,0.0,0.0,1,1,0,1
2025-09-04,Madagascar,Central African Republic,90.2218020922287,1474.6046783150318,1384.3828762228031,0.4,0.2,1.1,1.1,0.2,0.2,1.1,2.0,0.6666666666666666,0.3333333333333333,3,1,1,2
2025-09-04,Mali,Comoros,94.06667365859971,1555.0666539821166,1460.9999803235169,0.4,0.4,1.2,0.5,0.4,0.2,1.0,1.2,1.0,0.0,1,1,1,2
2025-09-04,Guatemala,El Salvador,92.13086787823318,1632.6042415619697,1540.4733736837366,0.7,0.2,3.8,1.0,0.3,0.3,1.1,1.0,0.0,0.5,2,1,0,0
2025-09-04,Slovakia,Germany,-272.21404306848035,1549.3272673261838,1821.5413103946642,0.3,0.3,1.6,1.1,0.6,0.2,3.0,1.0,0.0,0.0,1,1,0,2
2025-09-04,Bulgaria,Spain,-377.8352537788244,1502.6422018730732,1880.4774556518976,0.2,0.3,0.7,1.6,0.7,0.2,1.7,0.7,0.5,0.2,0,1,0,0
2025-09-04,Tunisia,Liberia,264.5828316730999,1699.8397325769115,1435.2569009038116,0.6,0.3,1.0,0.1,0.4,0.1,1.1,1.0,1.0,0.0,1,1,0,2
2025-09-04,Netherlands,Poland,193.31210145630348,1785.7362648722515,1592.424163415948,0.6,0.2,2.5,1.0,0.3,0.2,1.0,1.3,1.0,0.0,1,1,0,1
2025-09-04,Kazakhstan,Wales,-282.64068353171865,1309.1583256518982,1591.7990091836168,0.1,0.3,0.8,2.2,0.4,0.3,1.5,1.4,0.0,0.0,1,1,0,0
2025-09-04,Liechtenstein,Belgium,-598.1431982907823,1160.526380329535,1758.6695786203172,0.0,0.1,0.1,3.2,0.3,0.4,0.9,0.9,0.5,0.2,0,1,0,0
2025-09-04,Suriname,Panama,-137.60900253214436,1513.4212158039418,1651.0302183360861,0.6,0.1,2.6,1.0,0.7,0.0,1.8,1.6,0.5,0.2,0,1,0,1
2025-09-04,Lithuania,Malta,118.54562031727482,1353.0475488217808,1234.501928504506,0.1,0.2,0.6,2.1,0.0,0.2,0.3,3.3,0.3333333333333333,0.6666666666666666,3,1,0,1
2025-09-04,São Tomé and Príncipe,Equatorial Guinea,-127.36874265796041,1345.3914288094986,1472.760171467459,0.1,0.0,0.4,2.0,0.4,0.3,0.9,1.0,0.0,0.0,1,1,1,0
2025-09-04,Luxembourg,Northern Ireland,-154.80203202631878,1342.2365618506144,1497.0385938769332,0.3,0.1,0.9,2.7,0.2,0.4,0.6,0.8,0.5,0.5,2,1,0,0
2025-09-04,Mauritius,Cape Verde,-179.780743712927,1379.494295966516,1559.275039679443,0.1,0.3,0.8,1.8,0.7,0.2,1.3,0.8,0.0,0.0,3,1,0,0
2025-09-04,Colombia,Bolivia,212.55776791931476,1679.6957271396257,1467.137959220311,0.2,0.4,1.3,1.2,0.4,0.2,1.2,1.8,0.7,0.2,10,1,0,2
2025-09-04,Algeria,Botswana,175.8046647737126,1636.9775877593183,1461.1729229856057,0.7,0.1,2.4,1.0,0.4,0.1,1.1,1.2,1.0,0.0,1,1,0,2
2025-09-04,Paraguay,Ecuador,-61.21056820024114,1601.743502622448,1662.9540708226891,0.5,0.4,1.2,0.7,0.4,0.5,0.8,0.2,0.4,0.4,10,1,0,1
2025-09-04,Uruguay,Peru,130.31685923728992,1685.1503385905348,1554.833479353245,0.2,0.5,0.6,0.7,0.2,0.4,0.5,0.9,0.5,0.3,10,1,0,2
2025-09-04,Brazil,Chile,277.65983016880136,1779.2574897228142,1501.5976595540128,0.5,0.3,1.3,0.9,0.1,0.2,0.6,1.7,0.8,0.1,10,1,0,2
2025-09-04,Guinea-Bissau,Sierra Leone,-36.418852003164375,1443.7067239563467,1480.125575959511,0.1,0.5,0.5,1.5,0.4,0.2,1.1,1.2,0.0,0.3333333333333333,3,1,0,1
2025-09-04,Angola,Libya,1.2044193547683335,1520.8513728007567,1519.6469534459884,0.2,0.6,1.0,1.0,0.2,0.3,0.7,1.3,0.2,0.6,5,1,0,0
2025-09-04,Cameroon,Eswatini,280.63730580989954,1671.3698953410544,1390.7325895311549,0.5,0.4,1.8,0.9,0.0,0.4,0.5,1.3,0.0,1.0,1,1,0,2
2025-09-04,Argentina,Venezuela,300.9990313693486,1847.8129843223815,1546.8139529530329,0.6,0.2,2.0,0.7,0.2,0.3,0.9,1.6,0.6,0.3,10,1,0,2
2025-09-05,Switzerland,Kosovo,344.02132630264987,1746.0687916907243,1402.0474653880744,0.5,0.3,1.7,1.3,0.1,0.2,0.5,1.9,0.5,0.2,0,1,0,2
2025-09-05,Denmark,Scotland,98.00200065145032,1651.1995799072038,1553.1975792557535,0.2,0.4,0.7,1.0,0.6,0.1,1.3,1.2,0.5,0.0,2,1,0,1
2025-09-05,Greece,Belarus,248.91139074610874,1614.0925764704002,1365.1811857242915,0.2,0.5,0.9,1.2,0.1,0.0,0.9,2.9,0.5,0.2,0,1,0,2
2025-09-05,Iceland,Azerbaijan,182.65922492014374,1496.4710132360885,1313.8117883159448,0.2,0.3,1.2,1.8,0.0,0.1,0.7,2.5,0.5,0.2,0,1,0,2
2025-09-05,Ukraine,France,-220.89831240479134,1610.052186199504,1830.9504986042953,0.4,0.4,1.3,1.1,0.5,0.4,1.4,0.8,0.2,0.4,5,1,1,0
2025-09-05,Italy,Estonia,311.89753702327494,1691.2278973731125,1379.3303603498375,0.3,0.3,1.1,1.0,0.2,0.1,1.0,1.9,0.5,0.2,0,1,0,2
2025-09-05,Bermuda,Jamaica,32.46125851186389,1533.0220034242834,1500.5607449124195,0.3,0.3,1.6,2.1,0.5,0.1,1.2,1.5,0.5,0.2,0,1,0,0
2025-09-05,Faroe Islands,Croatia,-449.1574431375552,1275.3623963647901,1724.5198395023453,0.2,0.0,0.8,1.9,0.3,0.5,1.9,1.3,0.5,0.2,0,1,0,0
2025-09-05,Montenegro,Czech Republic,-71.33024072211765,1487.5761050581566,1558.9063457802743,0.3,0.3,1.2,1.5,0.5,0.1,1.6,1.2,0.0,0.0,1,1,0,0
2025-09-05,Trinidad and Tobago,Curaçao,16.801451329230076,1557.202439908736,1540.400988579506,0.5,0.3,2.5,1.2,0.7,0.2,3.1,0.5,0.5,0.5,2,1,0,1
2025-09-05,Haiti,Honduras,-24.8441703318465,1517.7272788730852,1542.5714492049317,0.7,0.0,2.6,1.1,0.4,0.1,1.4,1.3,0.0,0.0,2,1,1,1
